"MLR" "LASSO_Min" "LASOO_1se" "RF" "GBM" "PPR" "XGB" "FLM" "FPC" "FPC_Deriv" "FPC_Ridge" "FPLS" "FPLS_Deriv" "CNN" "NN" "FNN"
0.0871515481675225 0.0150634748992815 0.0214842551215767 0.0180807124045327 0.0188106865830874 0.0322162763108255 0.020388618214745 0.0173802837345354 0.0176692253687477 0.0178091534597703 0.0176731337283738 0.0215911897468919 0.0164328918219626 0.0207400929859826 0.0394298685923133 0.0279693676936313
0.0545706125041111 0.0203564374518859 0.0226124546015042 0.0204735193814104 0.0208577106552857 0.0405788135422193 0.0226309543335431 0.0170947283849764 0.0205253976635445 0.0154483099089735 0.02059355818058 0.0164610246234964 0.0168285780327846 0.0193989198499163 0.0961505690126081 0.015275118104587
0.153271671585228 0.0245497963609988 0.0310846589898318 0.0270542331244964 0.0274886970836858 0.0385855768561868 0.030285699994249 0.0235727231352133 0.0234267631663433 0.0207233010704533 0.0234519923179804 0.0273329865986409 0.0364265167632614 0.0768342131051829 0.128195153260236 0.0232569436016038
0.0351033152174164 0.0164491397431101 0.0175395306635534 0.0171333160624301 0.0174667685000097 0.0360529279476609 0.0200972348948435 0.0148262584103708 0.0153301377928414 0.0137030533739525 0.0153229192807537 0.015445864356719 0.0131556225914777 0.0136673641551534 0.0239082168423696 0.0147695142981489
0.0601544137865195 0.0245133878044051 0.0253772854385264 0.0210817199977677 0.0215337636442703 0.0383047906865244 0.0216809887417783 0.0251373939229738 0.0266394813598724 0.0218615044653315 0.0270603597305485 0.0243270709831036 0.0195614562459223 0.0296564437643979 0.0393245311746974 0.017723216869626
0.0276361374646212 0.016564239458092 0.0179395816604663 0.0200052895698996 0.019285057064386 0.0249558747600424 0.0225410117939335 0.0177314429102408 0.0179285260968976 0.0145165230157736 0.018361334845456 0.0194461243348936 0.0163838218176357 0.0275933450225389 0.0526472932874979 0.0130519003386508
0.0279006260867446 0.0128993302141879 0.0153992984614219 0.0164104918289461 0.0176106182860044 0.0456856629583486 0.0210113639105091 0.0225395284362756 0.0156118302494015 0.0122662139341002 0.0154387420111507 0.0115909188388061 0.0123921042597784 0.0144934093495257 0.0330072646565787 0.0109643821992717
0.0554426245178012 0.0298670565712725 0.0396516160853962 0.0282800412035353 0.0307550541623663 0.0245069248698881 0.0341300545369651 0.0235464860364566 0.0245228152997595 0.0202527085097017 0.0236430879589623 0.0195807729946103 0.0189921720949783 0.0213376948832639 0.0391510376766917 0.0245917148051939
0.338044745948719 0.048641626419873 0.0182321272958816 0.0204760851064489 0.020871829380135 0.0630238915569462 0.0241602168412903 0.0258473518145109 0.0415375974796268 0.0877038015872971 0.04880380529921 0.0177225692060901 0.131512637058978 0.645218636622369 0.060395697162216 0.17513902288746
0.0694827760286992 0.0297279009810587 0.0308788310352929 0.0335548155941641 0.0358958561185959 0.0367513969216919 0.0395292564650088 0.0254331971416019 0.0248953493063756 0.0211614839789241 0.0251737202747921 0.0405257180501479 0.0339225783474222 0.0779704955341544 0.118268134152237 0.0224661196080741
0.0329299888665667 0.0194051292976076 0.0181882294775464 0.0189588041287089 0.0193507536355719 0.0306146699651111 0.0213028152499631 0.0170789608139833 0.018070242903372 0.0183329517337422 0.0184844324591429 0.0201176988743361 0.0221446639993206 0.0191256128962342 0.0566545080645134 0.0161256697240347
0.0200999579013195 0.0135657338908381 0.0144005734533263 0.0136160546305688 0.0145120901829517 0.0201293772701256 0.0195287443544386 0.0163420804835983 0.0149341173287946 0.0124924338217184 0.014951707297208 0.0129445394775434 0.0128060617492571 0.0131105242028068 0.02508357052077 0.0127783492348476
0.15905069656875 0.0130305904950295 0.0144471636467463 0.012802263977264 0.0132224165596276 0.0303912981042844 0.0170053915657725 0.0164717041108683 0.0162307530454418 0.0226613611419495 0.0161727290011631 0.0184657616540271 0.0241335757225467 0.0373370390876138 0.054246452104653 0.0226974964071612
0.0234051616601625 0.0205839398598554 0.0198410259483178 0.0225773870063176 0.0223120275749327 0.0299248224123255 0.0228681886079326 0.0180661295495656 0.0163700354537966 0.0161981480759927 0.0164153002651197 0.0220123726156961 0.0206190105504917 0.0260697167482832 0.0477757559188715 0.0146759764182952
0.0633389758478848 0.0140007112232736 0.014516374536214 0.0161484397503252 0.0150939390764712 0.0443307436919765 0.0149255591373325 0.0151100179845315 0.0154002417304665 0.0139304603582788 0.0154002417304665 0.0159286625628288 0.016565047656562 0.0212145980601244 0.0804987602160184 0.0149732871820155
0.117105139907415 0.021614061008449 0.0212247969003653 0.0171569523235709 0.0162297261488637 0.0407164715121103 0.0180517990765263 0.0303706306884056 0.0353144500085329 0.0227598013675569 0.0337086455610535 0.021666001703944 0.0196624379476673 0.0441914400851971 0.213525901337968 0.0174830385079558
0.0359732443748471 0.0223313299456805 0.023561212400787 0.0251214148694567 0.0238855101061099 0.032346675785492 0.0245686716446089 0.0317359151082629 0.0329317070309233 0.0230567594406026 0.0328998584250679 0.0238916210012903 0.0204102223438808 0.0293384333733773 0.0722889674967178 0.0266601050979127
0.0421966303500312 0.0148609801722048 0.0161190538506235 0.0159190106625753 0.0169808259728095 0.0337868205433667 0.0184592555105443 0.0158113658016329 0.0160793436799057 0.0130643240815083 0.0160613792320912 0.014316803153951 0.0151682946424552 0.0219976779246145 0.0478126631208541 0.0169773134636433
0.0887090848838268 0.018658208825483 0.0212301556892148 0.0178250159944446 0.0165725385993539 0.0519098883961684 0.0183417747070692 0.0197664846378619 0.0198411843562044 0.0135959104626126 0.019872900658662 0.0176663346256021 0.0179938496931138 0.0240416302164827 0.269000360808199 0.0194915956456433
0.0599615979157562 0.0216542661807354 0.0245565367502167 0.0239943954476114 0.0232019518515636 0.0297194071535785 0.0284721138252663 0.021509961525559 0.02112603859134 0.0190664749110701 0.02112603859134 0.0203551065555002 0.0207260124797918 0.0301686400583588 0.0344293088166054 0.0273341140343893
0.0576505213442271 0.01529373044481 0.012286722583704 0.0144001960444371 0.0135103138671258 0.0479425857606838 0.018617416527493 0.0123884764823111 0.0123417144912959 0.012542770830207 0.0123516685784173 0.0193956018054282 0.0150264903885111 0.0146178741491161 0.0594704118568645 0.0152902371185062
0.0532212808569099 0.0189829729113793 0.0179077540296193 0.0200443707972933 0.0196082746796482 0.0487365582467508 0.0191918889767696 0.0171992866771459 0.018637112467081 0.0159019360365186 0.0184132211007422 0.018317845797801 0.018406356385713 0.0214877659450961 0.064893658564504 0.0234760189381338
0.0352820209078536 0.012354591112638 0.0145653366871713 0.0153433067146572 0.014522521556677 0.0259311775953699 0.017510340209149 0.015803882670607 0.0150145075662424 0.0128952810889747 0.015425706957811 0.0131257416392808 0.0104384543296263 0.0224894631531293 0.0438433391725426 0.0139744509862264
0.0480962420494651 0.0218227347050554 0.0204707737914506 0.0209650148543607 0.0215537844563823 0.0373231085103942 0.0233189676319455 0.0196951809537128 0.0180409609273491 0.0188259431224149 0.0179831563195079 0.0200142979326825 0.017384220306101 0.0415498692654446 0.151255743774434 0.0154239550084836
0.0356242198812965 0.0177683803046502 0.0217037839694702 0.0229484977616814 0.0231992185165591 0.0346781443974356 0.0232660206810567 0.0201511324871394 0.0179858431100112 0.0146774447183158 0.0179258435682528 0.0167048941906127 0.0174745835165539 0.0193529950702166 0.0342902881058003 0.0174027134002412
0.0414308133530525 0.0190471268901372 0.0201390642628085 0.0185211031123654 0.020463568053511 0.0460905100397871 0.0214922435642621 0.0232530916630793 0.0226340332304108 0.0164886669915917 0.0221359151606439 0.018991812963518 0.0243693442358384 0.0259931334283867 0.0983677025837463 0.0320001829825794
0.0360367553296238 0.0160063536211232 0.0166689128055413 0.013558608985699 0.014386385327444 0.0322617760590141 0.0158200904104336 0.0132491206380341 0.0138377826891577 0.0146542599931598 0.0138963163884549 0.0179062702468844 0.0187558738191665 0.0191617707827078 0.0269905140121176 0.0177298047307124
0.0293958015083138 0.0220743937882289 0.0215021354985067 0.0271678333331334 0.0249365405044153 0.0286063849664725 0.0294408910297924 0.0302522994323749 0.0243687666404817 0.0191259773768502 0.0243687666404817 0.0191854658385872 0.0196465564002879 0.0235638022955066 0.0576389844916181 0.0205840983998967
0.0719173933177518 0.0247803242444583 0.0281508468749465 0.0241279784300418 0.0233572675987898 0.0329951158338459 0.0271173532147181 0.0254212868684874 0.0268799289689613 0.0221752331149008 0.02653076772597 0.0247166486026869 0.0246115229020918 0.0262890867607524 0.0578994008611693 0.0261739530017094
0.038930018945095 0.0203341359164188 0.023714801140203 0.0204782656355856 0.0204071447820333 0.0333815488617488 0.0219961110541313 0.0221648463260609 0.0237097903941074 0.0198933516936872 0.0240064780141312 0.0185137820645782 0.0171078728052713 0.0275566796503843 0.078325691938884 0.0188329915382982
0.0525296849499413 0.0220648939607567 0.0225533060364597 0.0209581433412441 0.0225347083905068 0.0368586002167996 0.0253245890197887 0.0169331090430612 0.0181127444178103 0.0152934859971484 0.0190240258885555 0.0271585807112255 0.0297395168694166 0.0354265522608807 0.0789775827045482 0.0274514915180245
0.0563254516589065 0.0123978915006715 0.0142934271069398 0.0155228483825125 0.0154320804908638 0.0561892395563228 0.0157237395601041 0.0139093490710583 0.0143856156792348 0.0127472844662337 0.0141675293876706 0.0142701285618712 0.0139516230146338 0.0241028057865658 0.0312063314281565 0.0106658615511886
